Emp_Id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
IND086,11%,81%,6,266,4,1,1,0,sales,medium
IND17452,42%,54%,2,156,3,0,1,0,sales,medium
IND27636,88%,88%,5,232,5,1,1,0,accounting,medium
IND35013,11%,84%,6,287,4,0,1,0,accounting,medium
IND32496,46%,46%,2,154,3,0,1,0,accounting,medium
IND38450,82%,97%,5,263,5,0,1,0,hr,medium
IND25651,44%,56%,2,131,3,0,1,0,hr,medium
IND27426,11%,78%,6,260,4,0,1,0,hr,medium
IND44461,42%,50%,2,139,3,0,1,0,hr,medium
IND27857,84%,93%,4,251,5,0,1,0,technical,medium
IND44405,11%,95%,6,286,4,0,1,0,technical,medium
IND20379,45%,53%,2,129,3,0,1,0,technical,high
IND29684,38%,56%,2,156,3,0,1,0,technical,low
IND32145,38%,86%,6,139,6,0,1,0,technical,medium
IND02574,44%,51%,2,127,3,0,1,0,technical,medium
IND08212,11%,84%,6,251,4,0,1,0,technical,medium
IND41003,81%,93%,5,270,5,0,1,0,technical,medium
IND29196,9%,96%,6,296,4,0,1,0,technical,low
IND35772,11%,90%,6,254,4,0,1,0,technical,low
IND27874,81%,95%,5,238,6,0,1,0,technical,low
IND32060,10%,97%,6,267,4,1,1,0,support,low
IND42798,74%,89%,5,229,6,0,1,0,support,low
IND38279,9%,78%,6,254,4,0,1,0,support,low
IND15529,82%,81%,4,233,4,1,1,0,support,low
IND19886,10%,98%,6,268,4,0,1,0,support,low
IND15357,27%,56%,3,301,3,0,1,0,support,low
IND05871,83%,92%,5,267,6,0,1,0,support,low
IND10640,10%,93%,6,289,4,1,1,0,support,low
IND13953,38%,47%,2,144,3,0,1,0,support,low
IND05236,40%,56%,2,148,3,0,1,0,support,low
IND07737,11%,83%,6,306,4,0,1,0,support,low
IND16217,11%,79%,6,292,4,0,1,1,technical,low
IND06016,82%,91%,5,232,5,0,1,0,technical,low
IND44306,36%,48%,2,137,3,0,1,0,technical,low
IND29237,40%,46%,2,128,3,0,1,0,management,low
IND31391,87%,84%,5,231,5,0,1,0,IT,low
IND15576,41%,49%,2,146,3,0,1,0,IT,low
IND25503,11%,91%,6,308,4,1,1,0,IT,low
IND26767,10%,93%,6,253,4,0,1,0,IT,medium
IND27014,38%,51%,2,146,3,0,1,0,IT,medium
IND33599,39%,55%,2,156,3,0,1,0,product_mng,medium
IND44341,40%,52%,2,147,3,0,1,0,product_mng,medium
IND44963,45%,48%,2,136,3,0,1,0,product_mng,medium
IND0143,74%,84%,5,249,5,0,1,0,product_mng,medium
IND30515,45%,55%,2,151,3,0,1,0,IT,medium
IND36478,12%,100%,3,278,4,0,1,0,RandD,medium
IND01222,10%,77%,7,250,5,0,1,0,RandD,medium
IND03067,37%,55%,2,127,3,0,1,0,RandD,medium
IND19510,89%,87%,5,255,5,0,1,0,RandD,medium
IND19741,45%,47%,2,135,3,0,1,0,RandD,medium
IND39271,37%,46%,2,149,3,0,1,0,marketing,high
IND37263,11%,81%,5,287,4,0,1,0,sales,low
IND38483,41%,48%,2,145,3,0,1,0,accounting,medium
IND07433,10%,94%,6,285,4,0,1,0,support,medium
IND39769,10%,93%,7,305,4,0,1,0,technical,medium
IND40386,11%,95%,7,300,4,0,1,0,management,medium
IND09319,40%,54%,2,139,3,0,1,0,marketing,low
IND09633,41%,49%,2,130,3,0,1,0,marketing,low
IND14794,10%,81%,6,268,4,0,1,0,marketing,low
IND20328,73%,86%,4,245,6,0,1,0,sales,low
IND04228,43%,47%,2,135,3,0,1,0,sales,low
IND27757,37%,46%,2,153,3,0,1,0,sales,low
IND30925,11%,94%,6,276,4,0,1,0,sales,low
IND39816,40%,46%,2,130,3,0,1,0,sales,low
IND28173,41%,54%,2,153,3,1,1,0,sales,low
IND28436,82%,84%,5,244,5,0,1,0,sales,low
IND03830,61%,47%,2,253,3,0,1,0,sales,low
IND34416,11%,91%,7,287,4,0,1,0,sales,low
IND01064,37%,45%,2,131,3,0,1,0,sales,low
IND08449,41%,52%,2,135,3,0,1,0,sales,low
IND11592,37%,52%,2,157,3,0,1,0,sales,low
IND31800,88%,99%,5,262,6,0,1,0,sales,low
IND32430,10%,85%,6,266,4,0,1,0,sales,low
IND36831,44%,48%,2,148,3,0,1,0,sales,low
IND36157,38%,57%,2,140,3,0,1,0,sales,low
IND38571,11%,85%,7,302,4,0,1,0,sales,low
IND13704,9%,98%,6,271,4,0,1,0,sales,low
IND13209,45%,52%,2,145,3,0,1,0,sales,medium
IND22997,10%,81%,6,290,4,0,1,0,accounting,medium
IND34535,45%,47%,2,151,3,0,1,0,accounting,medium
IND10089,77%,87%,5,266,5,0,1,0,accounting,medium
IND02179,44%,51%,2,140,3,0,1,0,hr,medium
IND11251,39%,50%,2,142,3,0,1,0,hr,medium
IND37641,10%,91%,6,246,4,0,1,0,hr,medium
IND44864,9%,89%,7,308,5,0,1,0,hr,medium
IND10970,37%,47%,2,141,3,0,1,0,technical,medium
IND37902,90%,100%,5,232,5,0,1,0,technical,medium
IND06745,41%,56%,2,143,3,0,1,0,technical,medium
IND17887,37%,52%,2,155,3,0,1,0,technical,medium
IND20941,10%,86%,6,278,4,0,1,0,technical,high
IND34091,81%,100%,4,253,5,0,1,0,technical,low
IND08644,11%,80%,6,282,4,0,1,0,technical,medium
IND40194,11%,84%,7,264,4,0,1,0,technical,medium
IND14675,40%,46%,2,149,3,0,1,0,technical,medium
IND32603,9%,80%,6,304,5,0,1,0,technical,medium
IND38808,48%,93%,3,219,6,0,1,0,technical,low
IND14156,91%,91%,4,262,6,0,1,0,support,low
IND20900,43%,57%,2,135,3,0,1,0,support,low
IND30950,33%,88%,6,219,5,0,1,0,support,low
IND26331,41%,57%,2,136,3,0,1,0,support,low
IND32525,41%,55%,2,154,3,0,1,0,support,low
IND02682,37%,54%,2,149,3,0,1,0,support,low
IND05231,31%,62%,6,135,5,0,1,0,support,low
IND18775,9%,91%,6,275,4,0,1,0,support,low
IND06480,10%,87%,6,290,4,0,1,0,support,low
IND15403,76%,90%,4,263,5,0,1,0,support,low
IND37708,41%,54%,2,145,3,0,1,0,support,low
IND41794,72%,96%,5,267,5,0,1,0,technical,low
IND07782,40%,50%,2,141,3,1,1,0,technical,low
IND21765,91%,87%,4,235,5,0,1,0,technical,low
IND07930,10%,83%,6,258,4,0,1,0,management,low
IND08622,40%,56%,2,131,3,0,1,0,IT,low
IND25712,82%,86%,5,243,5,0,1,0,IT,low
IND40114,10%,82%,6,266,4,0,1,0,IT,low
IND42031,37%,45%,2,142,3,0,1,0,IT,low
IND03051,36%,51%,2,135,3,0,1,0,IT,low
IND08933,39%,48%,2,141,3,0,1,0,product_mng,medium
IND40765,36%,57%,2,142,3,0,1,0,product_mng,medium
IND22044,86%,84%,5,254,5,0,1,0,product_mng,medium
IND24601,73%,99%,5,262,5,0,1,0,product_mng,medium
IND27742,56%,71%,4,296,2,0,1,0,IT,medium
IND29025,44%,56%,2,158,3,0,1,0,accounting,medium
IND34799,31%,56%,4,238,2,0,1,0,accounting,medium
IND16340,77%,93%,4,231,5,0,1,0,hr,medium
IND19679,44%,45%,2,156,3,0,1,0,hr,medium
IND07072,38%,46%,2,145,3,0,1,0,hr,medium
IND28254,45%,48%,2,144,3,0,1,0,marketing,medium
IND07208,38%,51%,2,159,3,0,1,0,sales,medium
IND11506,36%,48%,2,156,3,0,1,0,accounting,high
IND37052,75%,90%,5,256,5,0,1,0,support,low
IND19085,10%,93%,6,298,4,0,1,0,technical,medium
IND26243,10%,97%,6,247,4,0,1,0,management,medium
IND0524,45%,50%,2,157,3,0,1,0,marketing,medium
IND11505,42%,57%,2,154,3,1,1,0,marketing,medium
IND31023,78%,100%,4,253,5,0,1,0,marketing,low
IND34066,45%,55%,2,148,3,0,1,0,sales,low
IND05029,84%,100%,4,261,5,0,1,0,sales,low
IND37620,11%,93%,6,282,4,0,1,0,sales,low
IND40363,42%,56%,2,133,3,0,1,0,sales,low
IND16362,45%,46%,2,128,3,0,1,0,sales,low
IND18828,46%,57%,2,139,3,0,1,0,sales,low
IND08631,9%,79%,6,293,5,0,1,0,sales,low
IND38881,87%,83%,4,265,6,0,1,0,sales,low
IND39120,10%,87%,6,250,4,0,1,0,sales,low
IND24921,91%,100%,5,251,6,0,1,0,sales,low
IND39405,76%,92%,4,246,5,0,1,0,sales,low
IND12313,74%,100%,5,275,5,0,1,0,sales,low
IND18691,92%,93%,5,240,5,0,1,0,sales,low
IND02300,76%,87%,5,245,5,0,1,0,sales,low
IND06919,47%,50%,4,254,4,0,1,0,sales,low
IND15102,73%,99%,5,241,5,0,1,0,sales,low
IND23786,9%,94%,6,257,4,0,1,0,sales,low
IND33813,91%,92%,4,246,5,0,1,0,sales,low
IND13742,82%,98%,4,233,5,0,1,0,sales,low
IND20751,28%,45%,6,218,4,0,1,0,accounting,low
IND11915,84%,99%,4,262,6,0,1,0,accounting,medium
IND26321,45%,53%,2,138,3,0,1,0,accounting,medium
IND36506,45%,54%,2,142,3,0,1,0,hr,medium
IND37764,91%,97%,5,233,5,0,1,0,hr,medium
IND40966,42%,48%,2,155,3,0,1,0,hr,medium
IND42381,82%,100%,4,229,6,0,1,0,hr,medium
IND36347,11%,90%,6,264,4,0,1,0,technical,medium
IND32236,42%,53%,3,199,4,0,1,0,technical,medium
IND09649,82%,85%,4,223,5,0,1,0,technical,medium
IND16920,9%,96%,6,268,4,0,1,0,technical,medium
IND06445,10%,94%,6,287,4,0,1,0,technical,medium
IND29507,86%,100%,5,257,5,0,1,0,technical,medium
IND11014,40%,46%,2,143,3,0,1,0,technical,high
IND13445,45%,46%,2,130,3,0,1,0,technical,low
IND41560,42%,51%,2,136,3,0,1,0,technical,medium
IND19969,74%,92%,4,261,5,0,1,0,technical,medium
IND40804,55%,60%,3,180,4,0,1,0,technical,medium
IND23903,37%,45%,2,126,3,0,1,0,support,medium
IND31883,41%,52%,2,127,3,1,1,0,support,low
IND29552,89%,65%,5,195,6,0,1,0,support,low
IND21769,41%,57%,2,160,3,0,1,0,support,low
IND22213,44%,51%,2,150,3,0,1,0,support,low
IND05692,87%,84%,4,264,6,0,1,0,support,low
IND05186,10%,84%,6,309,4,0,1,0,support,low
IND36687,41%,47%,2,135,3,0,1,0,support,low
IND44818,11%,85%,6,261,4,0,1,0,support,low
IND0448,43%,53%,2,160,3,0,1,0,support,low
IND24162,77%,90%,4,237,5,0,1,0,support,low
IND38719,41%,52%,2,136,3,0,1,0,technical,low
IND03553,41%,48%,2,139,3,0,1,0,technical,low
IND21647,36%,78%,2,151,4,0,1,0,technical,low
IND08823,77%,100%,5,229,5,0,1,0,management,low
IND15740,81%,98%,5,245,5,0,1,0,IT,low
IND36111,39%,54%,2,127,3,0,1,0,IT,low
IND03217,9%,94%,6,283,5,0,1,0,IT,low
IND30550,44%,46%,2,143,3,0,1,0,IT,low
IND40460,10%,84%,5,298,4,0,1,0,IT,low
IND24556,36%,48%,2,159,3,0,1,0,product_mng,low
IND04532,81%,92%,5,239,5,0,1,0,product_mng,low
IND37163,81%,90%,4,226,5,0,1,0,product_mng,medium
IND14763,85%,98%,5,248,5,0,1,0,product_mng,medium
IND29917,10%,87%,6,286,4,0,1,0,IT,medium
IND41146,37%,54%,2,145,3,0,1,0,RandD,medium
IND42486,9%,97%,7,254,4,1,1,0,RandD,medium
IND34030,44%,53%,2,127,3,0,1,0,RandD,medium
IND12584,86%,93%,5,223,5,0,1,0,RandD,medium
IND31789,77%,100%,4,255,5,0,1,0,RandD,medium
IND06186,41%,48%,2,136,3,0,1,0,marketing,medium
IND06343,40%,48%,2,137,3,0,1,0,sales,medium
IND32865,43%,49%,2,135,3,0,1,0,accounting,medium
IND03072,43%,50%,2,137,3,0,1,0,support,medium
IND04983,80%,53%,3,255,5,0,1,0,technical,high
IND09196,80%,85%,4,273,5,0,1,0,management,low
IND11165,82%,98%,5,234,5,0,1,0,marketing,medium
IND13987,37%,54%,2,152,3,0,1,0,marketing,medium
IND29485,37%,48%,2,134,3,0,1,0,marketing,medium
IND07058,9%,95%,6,292,4,0,1,0,sales,medium
IND07174,90%,92%,5,245,5,0,1,0,sales,low
IND34220,41%,52%,2,159,3,0,1,0,sales,low
IND02942,10%,85%,6,260,4,0,1,0,sales,low
IND06150,44%,53%,2,149,3,0,1,0,sales,low
IND06523,89%,85%,5,266,5,0,1,0,sales,low
IND11370,42%,56%,2,149,3,0,1,0,sales,low
IND12841,87%,100%,5,242,5,0,1,0,sales,low
IND01264,45%,57%,2,134,3,0,1,0,sales,low
IND36288,11%,87%,5,271,4,0,1,0,sales,low
IND06352,9%,79%,6,275,4,0,1,0,sales,low
IND31550,76%,83%,5,227,5,0,1,0,sales,low
IND29342,11%,96%,7,277,5,0,1,0,sales,low
IND02236,37%,49%,2,151,3,0,1,0,sales,low
IND06869,10%,79%,6,274,4,0,1,0,sales,low
IND18981,77%,87%,4,242,6,0,1,0,sales,low
IND26500,42%,54%,2,143,3,1,1,0,sales,low
IND36543,38%,52%,2,145,3,0,1,0,sales,low
IND35842,32%,95%,5,172,2,0,1,0,sales,low
IND25186,38%,49%,2,135,3,0,1,0,accounting,low
IND36862,19%,100%,4,192,4,0,1,0,accounting,low
IND28774,10%,83%,7,276,4,0,1,0,accounting,low
IND03180,76%,88%,4,206,4,0,1,0,hr,medium
IND09462,53%,56%,4,281,6,0,1,0,hr,medium
IND42448,39%,51%,2,151,3,0,1,0,hr,medium
IND29690,11%,83%,6,244,4,0,1,0,hr,medium
IND33251,10%,94%,6,309,4,0,1,0,technical,medium
IND35117,84%,100%,5,218,5,0,1,0,technical,medium
IND42419,82%,99%,4,263,6,0,1,0,technical,medium
IND04815,10%,82%,6,244,4,0,1,0,technical,medium
IND09282,59%,49%,7,263,4,0,1,0,technical,medium
IND17343,44%,48%,2,143,3,0,1,0,technical,medium
IND42775,89%,95%,2,181,5,0,1,0,technical,medium
IND21122,91%,84%,5,265,5,0,1,0,technical,medium
IND22370,66%,57%,5,161,5,0,1,0,technical,high
IND03249,11%,87%,7,282,5,0,1,0,technical,low
IND24668,43%,51%,2,155,3,0,1,0,technical,medium
IND33061,78%,83%,4,217,6,0,1,0,support,medium
IND39476,11%,97%,6,289,5,0,1,0,support,medium
IND05339,83%,98%,4,259,5,0,1,0,support,medium
IND21305,39%,54%,2,158,3,0,1,0,support,low
IND28948,38%,55%,2,158,3,0,1,0,support,low
IND30252,37%,57%,2,155,3,0,1,0,support,low
IND42054,44%,48%,2,146,3,0,1,0,support,low
IND42911,53%,85%,2,164,5,0,1,0,support,low
IND07065,9%,96%,6,259,4,0,1,0,support,low
IND40719,11%,89%,6,293,4,0,1,0,support,low
IND07649,83%,96%,5,275,5,0,1,0,support,low
IND21462,88%,100%,5,219,6,1,1,0,technical,low
IND22691,10%,89%,6,247,4,0,1,0,technical,low
IND35716,9%,86%,7,309,4,0,1,0,technical,low
IND44430,44%,54%,2,151,3,0,1,0,management,low
IND08186,39%,51%,2,129,3,0,1,0,IT,low
IND33188,87%,94%,4,274,5,0,1,0,IT,low
IND03529,74%,99%,4,233,5,0,1,0,IT,low
IND04016,10%,95%,7,289,4,0,1,0,IT,low
IND23203,74%,82%,4,239,6,0,1,0,IT,low
IND23156,75%,99%,5,221,5,0,1,0,product_mng,low
IND32997,41%,56%,2,150,3,0,1,0,product_mng,low
IND18261,41%,45%,2,144,3,1,1,0,product_mng,low
IND33862,9%,90%,7,289,4,0,1,0,product_mng,low
IND34219,9%,80%,6,301,5,0,1,0,IT,medium
IND41364,39%,57%,2,145,3,0,1,0,accounting,medium
IND13854,40%,56%,2,137,3,0,1,0,accounting,medium
IND29488,37%,54%,2,131,3,1,1,0,hr,medium
IND38426,10%,84%,6,246,4,0,1,0,hr,medium
IND43868,43%,51%,2,136,3,0,1,0,hr,medium
IND09025,75%,85%,5,240,6,1,1,0,marketing,medium
IND22410,37%,56%,2,156,3,0,1,0,sales,medium
IND44445,11%,85%,6,305,4,0,1,0,accounting,medium
IND06786,45%,45%,2,154,3,1,1,0,support,medium
IND23894,87%,100%,5,261,5,1,1,0,technical,medium
IND15655,11%,94%,7,244,4,0,1,0,management,medium
IND12138,45%,54%,2,129,3,0,1,0,marketing,high
IND21316,81%,87%,4,254,5,0,1,0,marketing,low
IND31339,77%,91%,5,236,5,0,1,0,marketing,medium
IND04965,89%,92%,5,237,5,0,1,0,sales,medium
IND15381,43%,49%,2,135,3,0,1,0,sales,medium
IND15115,78%,100%,5,236,5,0,1,0,sales,medium
IND15224,37%,47%,2,149,3,0,1,0,sales,low
IND19571,37%,50%,2,141,3,0,1,0,sales,low
IND06573,85%,82%,4,270,5,0,1,0,sales,low
IND10915,41%,47%,2,138,3,0,1,0,sales,low
IND13563,11%,96%,6,298,4,0,1,0,sales,low
IND08887,75%,99%,5,254,5,0,1,0,sales,low
IND33516,82%,85%,5,248,5,0,1,0,sales,low
IND03391,79%,100%,5,257,6,0,1,0,sales,low
IND02640,43%,53%,2,150,3,0,1,0,sales,low
IND29269,10%,90%,7,281,4,0,1,0,sales,low
IND05325,46%,48%,2,141,3,1,1,0,sales,low
IND38319,43%,57%,2,157,3,0,1,0,sales,low
IND06561,43%,55%,2,136,3,0,1,0,sales,low
IND11151,11%,80%,7,296,4,0,1,0,sales,low
IND37800,9%,86%,6,279,4,0,1,0,sales,low
IND03641,37%,53%,2,131,3,0,1,0,sales,low
IND06627,40%,57%,2,160,3,0,1,0,accounting,low
IND39381,10%,77%,7,291,4,0,1,0,accounting,low
IND44197,41%,53%,2,157,3,0,1,0,accounting,low
IND39989,79%,58%,3,294,4,0,1,0,hr,low
IND05917,11%,79%,7,310,4,0,1,0,hr,low
IND29419,10%,97%,6,282,4,0,1,0,hr,medium
IND18251,44%,51%,2,134,3,0,1,0,hr,medium
IND19128,25%,46%,4,214,4,0,1,0,technical,medium
IND34204,44%,52%,2,137,3,0,1,0,technical,medium
IND43619,73%,100%,4,252,5,0,1,0,technical,medium
IND13345,75%,97%,5,243,6,0,1,0,technical,medium
IND17510,36%,47%,2,148,3,0,1,0,technical,medium
IND44916,37%,49%,2,151,3,0,1,0,technical,medium
IND15157,39%,49%,2,129,3,0,1,0,technical,medium
IND16576,48%,78%,2,198,2,0,1,0,technical,medium
IND42195,57%,72%,4,275,6,0,1,0,technical,medium
IND19057,90%,96%,5,243,5,0,1,0,technical,medium
IND11875,39%,55%,2,159,3,0,1,0,technical,high
IND34369,44%,51%,2,145,3,0,1,0,support,low
IND25223,81%,88%,5,242,5,0,1,0,support,medium
IND32300,74%,87%,5,242,5,0,1,0,support,medium
IND10587,44%,56%,2,145,3,0,1,0,support,medium
IND36727,41%,56%,2,154,3,0,1,1,support,medium
IND13760,40%,51%,2,139,3,0,1,0,support,low
IND29531,46%,57%,2,152,3,0,1,0,support,low
IND01450,80%,83%,2,211,3,0,1,0,support,low
IND23395,87%,90%,5,258,5,0,1,0,support,low
IND40808,39%,54%,2,155,3,0,1,0,support,low
IND08946,38%,55%,2,148,3,0,1,0,support,low
IND13545,66%,67%,2,255,3,0,1,0,technical,low
IND15450,10%,80%,6,264,4,0,1,0,technical,low
IND38162,37%,54%,2,132,3,0,1,0,technical,low
IND42388,10%,77%,6,255,4,0,1,0,management,low
IND22170,9%,87%,5,263,4,0,1,0,IT,low
IND22899,86%,84%,5,222,5,0,1,0,IT,low
IND41044,11%,90%,6,263,4,0,1,0,IT,low
IND09414,37%,46%,2,157,3,0,1,0,IT,low
IND10511,11%,92%,7,307,4,0,1,0,IT,low
IND21288,77%,98%,5,259,6,0,1,0,product_mng,low
IND23653,84%,94%,5,222,6,0,1,0,product_mng,low
IND38668,10%,84%,7,250,4,0,1,0,product_mng,low
IND01079,83%,90%,5,245,5,0,1,0,product_mng,low
IND19534,11%,79%,6,292,4,0,1,0,IT,low
IND21195,86%,92%,5,252,5,0,1,0,RandD,low
IND06948,38%,56%,2,161,3,0,1,0,RandD,medium
IND09689,11%,88%,5,250,4,0,1,0,RandD,medium
IND20490,45%,49%,2,134,3,0,1,0,RandD,medium
IND03012,10%,85%,7,279,4,0,1,0,RandD,medium
IND12904,9%,95%,7,256,4,0,1,0,marketing,medium
IND17761,39%,53%,2,127,3,0,1,0,sales,medium
IND18001,37%,47%,2,138,3,1,1,0,accounting,medium
IND12363,81%,97%,5,243,5,0,1,0,support,medium
IND31721,9%,90%,7,296,4,0,1,0,technical,medium
IND41038,10%,88%,7,267,4,0,1,0,management,medium
IND08371,39%,49%,2,144,3,0,1,0,marketing,medium
IND43642,83%,95%,4,251,5,0,1,0,marketing,medium
IND09300,45%,57%,2,148,3,0,1,0,marketing,high
IND14659,43%,51%,2,141,3,0,1,0,sales,low
IND04511,80%,75%,3,268,2,0,1,0,sales,medium
IND07089,10%,86%,6,247,4,0,1,0,sales,medium
IND12355,10%,55%,2,247,4,0,1,0,sales,medium
IND07894,36%,52%,2,146,3,0,1,0,sales,medium
IND09416,38%,50%,2,140,3,0,1,0,sales,low
IND23413,78%,98%,5,263,6,0,1,0,sales,low
IND04811,44%,49%,2,145,3,0,1,0,sales,low
IND05308,41%,46%,2,156,3,1,1,0,sales,low
IND07539,72%,85%,5,244,6,0,1,0,sales,low
IND04004,46%,54%,2,144,3,0,1,0,sales,low
IND04673,10%,90%,7,286,4,0,1,0,sales,low
IND33223,34%,67%,4,141,2,0,1,0,sales,low
IND12838,11%,89%,6,260,5,0,1,0,sales,low
IND21329,38%,56%,2,154,3,0,1,0,sales,low
IND22270,82%,92%,5,225,5,0,1,0,sales,low
IND11707,39%,57%,2,127,3,0,1,0,sales,low
IND11944,44%,53%,2,140,3,0,1,0,sales,low
IND19775,43%,52%,2,147,3,0,1,0,sales,low
IND36710,84%,83%,4,227,5,0,1,0,accounting,low
IND01989,43%,48%,2,153,3,0,1,0,accounting,low
IND14043,37%,52%,2,128,3,0,1,0,accounting,low
IND25099,74%,97%,4,228,5,0,1,0,hr,low
IND30545,73%,97%,5,235,5,0,1,0,hr,low
IND37866,37%,47%,2,148,3,0,1,0,hr,low
IND19498,58%,62%,4,238,3,0,1,0,hr,low
IND42920,40%,54%,2,141,3,0,1,0,technical,medium
IND26481,51%,83%,5,249,4,0,1,0,technical,medium
IND06179,46%,50%,2,151,3,0,1,0,technical,medium
IND13660,45%,54%,2,129,3,0,1,0,technical,medium
IND21706,46%,50%,2,156,3,0,1,0,technical,medium
IND41073,39%,45%,2,134,3,0,1,0,technical,medium
IND24607,9%,88%,6,269,4,0,1,0,technical,medium
IND34165,9%,77%,6,290,4,0,1,0,technical,medium
IND02990,37%,51%,2,132,3,0,1,0,technical,medium
IND08328,10%,89%,7,308,4,0,1,0,technical,medium
IND12683,77%,100%,4,232,5,0,1,0,technical,medium
IND23959,79%,86%,5,235,5,0,1,0,support,medium
IND24434,43%,55%,2,130,3,0,1,0,support,high
IND12336,38%,53%,2,146,3,0,1,0,support,low
IND40799,77%,91%,5,221,6,0,1,0,support,medium
IND13147,44%,50%,2,130,3,0,1,0,support,medium
IND15951,39%,46%,2,136,3,0,1,0,support,medium
IND20914,78%,89%,5,274,6,0,1,0,support,medium
IND17007,10%,79%,6,256,5,0,1,0,support,low
IND24168,10%,77%,5,276,4,0,1,0,support,low
IND15472,75%,85%,5,267,5,0,1,0,support,low
IND12236,46%,62%,6,213,3,0,1,0,support,low
IND40670,91%,97%,4,274,6,0,1,0,technical,low
IND41751,10%,92%,6,258,4,0,1,0,technical,low
IND30555,72%,60%,3,153,5,0,1,0,technical,low
IND37973,11%,95%,6,245,4,0,1,0,management,low
IND01175,11%,94%,6,264,4,0,1,0,IT,low
IND03855,46%,57%,2,154,3,0,1,0,IT,low
IND12228,37%,46%,2,149,3,0,1,0,IT,low
IND04245,46%,50%,2,157,3,0,1,0,IT,low
IND22636,43%,57%,2,127,3,0,1,0,IT,low
IND31265,11%,82%,6,270,4,0,1,0,product_mng,low
IND08866,73%,89%,5,236,6,0,1,0,product_mng,low
IND17909,43%,47%,2,158,3,0,1,0,product_mng,low
IND20950,86%,100%,5,229,5,0,1,0,product_mng,low
IND31569,10%,83%,6,269,4,0,1,0,IT,low
IND08377,40%,49%,2,128,3,0,1,0,sales,low
IND34585,11%,87%,7,278,4,0,1,0,sales,low
IND02952,86%,98%,3,158,5,0,1,0,sales,low
IND36095,42%,100%,3,202,3,0,1,0,sales,medium
IND41218,79%,84%,4,240,5,0,1,0,sales,medium
IND11680,10%,96%,7,255,4,0,1,0,marketing,medium
IND38194,9%,92%,7,254,4,0,1,0,sales,medium
IND44226,9%,82%,6,257,4,0,1,0,accounting,medium
IND16772,87%,100%,4,228,5,0,1,0,support,medium
IND40033,36%,49%,2,145,3,0,1,0,technical,medium
IND18671,42%,75%,3,218,4,0,1,0,management,medium
IND02403,84%,86%,5,268,5,0,1,0,marketing,medium
IND13312,10%,83%,6,278,4,0,1,0,marketing,medium
IND19709,78%,71%,3,249,5,0,1,0,marketing,medium
IND25547,35%,99%,3,236,4,0,1,0,sales,medium
IND01477,10%,81%,7,291,4,0,1,0,sales,high
IND17082,11%,80%,6,306,4,0,1,0,sales,low
IND25063,43%,48%,2,135,3,0,1,0,sales,medium
IND38591,38%,45%,2,156,3,0,1,0,sales,medium
IND11597,46%,54%,2,143,3,0,1,0,sales,medium
IND22600,89%,82%,4,243,5,0,1,0,sales,medium
IND35800,45%,50%,2,147,3,0,1,0,sales,low
IND18402,44%,53%,2,159,3,0,1,0,sales,low
IND07339,74%,54%,5,216,3,0,1,0,sales,low
IND02709,45%,54%,2,152,3,0,1,0,sales,low
IND44186,79%,93%,4,226,5,0,1,0,sales,low
IND0540,79%,91%,5,271,5,0,1,0,sales,low
IND13109,11%,87%,6,255,4,0,1,0,sales,low
IND09509,42%,48%,2,140,3,0,1,0,sales,low
IND23314,64%,90%,6,252,2,0,1,0,sales,low
IND33551,40%,55%,2,159,3,0,1,0,sales,low
IND01014,84%,98%,5,270,5,0,1,0,sales,low
IND42460,73%,92%,5,232,5,0,1,0,sales,low
IND02433,40%,51%,2,144,3,0,1,0,accounting,low
IND13979,36%,45%,2,127,3,0,1,0,accounting,low
IND18793,43%,47%,2,131,3,0,1,0,accounting,low
IND25253,11%,78%,6,243,4,0,1,0,hr,low
IND04193,91%,100%,5,244,6,0,1,0,hr,low
IND19219,80%,100%,5,260,5,0,1,0,hr,low
IND20287,42%,49%,2,139,3,0,1,0,hr,low
IND23820,31%,87%,4,184,3,0,1,0,technical,low
IND36827,44%,47%,2,130,3,0,1,0,technical,low
IND01608,38%,54%,2,135,3,0,1,0,technical,medium
IND23188,45%,56%,2,146,3,0,1,0,technical,medium
IND28366,43%,46%,2,149,3,0,1,0,technical,medium
IND42868,45%,46%,2,153,3,1,1,0,technical,medium
IND01574,43%,57%,2,160,3,0,1,0,technical,medium
IND44243,43%,49%,2,160,3,0,1,0,technical,medium
IND12924,9%,83%,6,282,4,0,1,0,technical,medium
IND15207,43%,47%,2,128,3,0,1,0,technical,medium
IND27598,79%,94%,4,232,5,0,1,0,technical,medium
IND17810,85%,58%,3,226,2,0,1,0,support,medium
IND41854,38%,45%,2,129,3,0,1,0,support,medium
IND04966,11%,92%,7,255,4,0,1,0,support,medium
IND41290,83%,99%,5,258,5,0,1,0,support,high
IND17060,81%,91%,4,229,5,0,1,0,support,low
IND40259,42%,56%,2,143,3,0,1,0,support,medium
IND08168,11%,87%,6,257,4,0,1,0,support,medium
IND10852,11%,85%,7,275,4,0,1,0,support,medium
IND05365,10%,89%,7,291,4,0,1,0,support,medium
IND05454,50%,54%,5,153,4,0,1,0,support,low
IND22058,44%,49%,2,154,3,0,1,0,support,low
IND22663,11%,90%,6,301,4,0,1,0,technical,low
IND09504,39%,52%,2,134,3,0,1,0,technical,low
